problem,relationType,target,label
arthritis,procedure,PX_97003,1
hematuria,medication,RX_XXXXX101,1
thyroid_hormone_disorders,procedure,PX_74000,1
copd,medication,RX_596,1
hematuria,lab,LAB_46702-7,2
uti,medication,RX_155043,1
anemia,lab,LAB_14804-9,2
syncope,medication,RX_1191,2
dyslipidemia,medication,RX_36387,1
diverticulosis/diverticulitis,medication,RX_82122,2
copd,lab,LAB_6598-7,1
"mood_disorders,_including_depression",procedure,PX_XXXXX248,1
asthma,lab,LAB_704-7,1
hypertension,lab,LAB_20448-7,1
arthritis,lab,LAB_5193-8,1
copd,procedure,PX_J7619,2
dermatitis,procedure,PX_96900,1
chronic_kidney_disease,medication,RX_82003,1
cholelithiasis,lab,LAB_13955-0,1
thyroid_hormone_disorders,medication,RX_6579,1
dermatitis,medication,RX_5084,2
diverticulosis/diverticulitis,lab,LAB_50553-7,1
dyslipidemia,procedure,PX_XXXXX73,2
copd,procedure,PX_90656,1
arthritis,medication,RX_232158,2
cough,lab,LAB_6124-2,1
"mood_disorders,_including_depression",lab,LAB_14316-4,2
anemia,procedure,PX_97802,1
"mood_disorders,_including_depression",procedure,PX_90862,2
arthritis,lab,LAB_14316-4,1
thyroid_hormone_disorders,medication,RX_10814,2
cholelithiasis,procedure,PX_XXXXX419,2
hypertension,procedure,PX_XXXXX407,1
diverticulosis/diverticulitis,lab,LAB_18868-0,1
uti,procedure,PX_XXXXX150,2
heart_failure,lab,LAB_2075-0,1
"mood_disorders,_including_depression",lab,LAB_50196-5,1
heart_failure,procedure,PX_XXXXX400,2
diabetes,procedure,PX_93306,1
asthma,medication,RX_5032,2
gerd,lab,LAB_5905-5,1
cough,procedure,PX_94150,2
thrombocytopenia,medication,RX_33738,1
back_pain,procedure,PX_XXXXX381,2
rheumatoid_arthritis,procedure,PX_XXXXX130,2
asthma,lab,LAB_13955-0,1
asthma,medication,RX_XXXXX101,1
gout,lab,LAB_704-7,1
hematuria,medication,RX_313663,1
rheumatoid_arthritis,medication,RX_73056,1
heart_failure,lab,LAB_6301-6,2
rheumatoid_arthritis,medication,RX_41493,2
diabetes,procedure,PX_XXXXX221,1
hypertension,medication,RX_315431,1
rheumatoid_arthritis,lab,LAB_2458-8,1
hypertension,lab,LAB_1884-6,1
"mood_disorders,_including_depression",lab,LAB_2132-9,1
copd,medication,RX_XXXXX138,2
uterine_fibroid,medication,RX_24947,2
arthritis,medication,RX_XXXXX160,1
diabetes,procedure,PX_97003,1
uterine_fibroid,lab,LAB_2106-3,2
"mood_disorders,_including_depression",procedure,PX_90870,2
diverticulosis/diverticulitis,lab,LAB_50563-6,1
coronary_artery_disease,medication,RX_11170,2
uterine_fibroid,lab,LAB_6690-2,1
copd,lab,LAB_13969-1,1
heart_failure,medication,RX_1665059,1
hypokalemia,lab,LAB_2915-7,1
dyslipidemia,lab,LAB_17856-6,1
uterine_fibroid,medication,RX_XXXXX65,1
dermatitis,lab,LAB_6099-6,1
"mood_disorders,_including_depression",lab,LAB_3298-7,2
hypertension,procedure,PX_93224,1
kidney_stone,lab,LAB_33342-7,1
rheumatoid_arthritis,lab,LAB_24113-3,1
thrombocytopenia,medication,RX_XXXXX92,1
dermatitis,procedure,PX_J3301,2
sleep_apnea,procedure,PX_XXXXX212,1
chronic_kidney_disease,procedure,PX_90746,1
gout,procedure,PX_J1100,2
uti,lab,LAB_18865-6,2
atrial_fibrillation,procedure,PX_XXXXX213,2
back_pain,medication,RX_XXXXX75,2
anemia,lab,LAB_60554-3,1
cholelithiasis,medication,RX_5933,1
coronary_artery_disease,lab,LAB_2345-7,1
dermatitis,medication,RX_XXXXX88,2
seizure_disorder,medication,RX_39993,1
syncope,procedure,PX_93660,2
heart_failure,medication,RX_6472,1
dyslipidemia,lab,LAB_13457-7,1
anemia,lab,LAB_32146-3,1
gerd,medication,RX_XXXXX42,1
seizure_disorder,lab,LAB_19261-7,1
coronary_artery_disease,procedure,PX_XXXXX430,2
hypertension,procedure,PX_XXXXX304,1
hypertension,procedure,PX_XXXXX301,1
back_pain,lab,LAB_17820-2,1
thrombocytopenia,medication,RX_7454,1
diabetes,lab,LAB_41896-2,1
sleep_apnea,procedure,PX_90806,1
diabetes,procedure,PX_71260,1
copd,medication,RX_18993,1
hematuria,procedure,PX_74400,2
gout,medication,RX_XXXXX29,1
chronic_kidney_disease,procedure,PX_XXXXX228,1
cough,lab,LAB_55161-4,1
hypertension,lab,LAB_35674-1,2
arthritis,medication,RX_35827,2
copd,lab,LAB_711-2,1
thrombocytopenia,medication,RX_7597,1
rheumatoid_arthritis,procedure,PX_72070,2
osteoporosis,medication,RX_3264,2
"mood_disorders,_including_depression",lab,LAB_3016-3,1
cholelithiasis,medication,RX_596,1
"mood_disorders,_including_depression",medication,RX_612,1
dermatitis,procedure,PX_J7613,1
thyroid_hormone_disorders,procedure,PX_93000,1
seizure_disorder,lab,LAB_770-8,1
"mood_disorders,_including_depression",lab,LAB_2324-2,1
copd,lab,LAB_14314-9,1
diverticulosis/diverticulitis,lab,LAB_32167-9,1
thyroid_hormone_disorders,lab,LAB_751-8,1
"mood_disorders,_including_depression",procedure,PX_70551,2
diverticulosis/diverticulitis,lab,LAB_770-8,2
cough,medication,RX_7226,1
chronic_kidney_disease,procedure,PX_36415,1
headache,medication,RX_32937,1
arthritis,procedure,PX_XXXXX461,1
hypokalemia,lab,LAB_53115-2,1
asthma,procedure,PX_J7616,2
sleep_apnea,medication,RX_35636,1
gout,procedure,PX_97803,1
hypertension,procedure,PX_J7613,1
seizure_disorder,procedure,PX_XXXXX426,1
headache,procedure,PX_J2250,1
heart_failure,medication,RX_XXXXX41,1
sleep_apnea,lab,LAB_20448-7,1
uti,procedure,PX_XXXXX149,2
atrial_fibrillation,lab,LAB_19123-9,2
kidney_stone,lab,LAB_31208-2,1
hypertension,procedure,PX_93306,1
hypokalemia,lab,LAB_2143-6,1
arthritis,medication,RX_4337,1
diabetes,procedure,PX_95251,2
asthma,lab,LAB_6095-4,1
uterine_fibroid,lab,LAB_49220-7,1
thrombocytopenia,medication,RX_4419,1
thyroid_hormone_disorders,procedure,PX_XXXXX201,1
gerd,medication,RX_591622,1
diabetes,medication,RX_5470,1
syncope,lab,LAB_2951-2,2
headache,medication,RX_8704,2
diabetes,medication,RX_XXXXX120,1
thrombocytopenia,medication,RX_215060,2
"mood_disorders,_including_depression",lab,LAB_2106-3,1
diverticulosis/diverticulitis,medication,RX_6579,1
atrial_fibrillation,lab,LAB_17856-6,1
syncope,medication,RX_6472,1
cholelithiasis,lab,LAB_2345-7,1
anemia,lab,LAB_774-0,1
gout,medication,RX_4511,1
cough,procedure,PX_71270,2
back_pain,medication,RX_8356,2
atrial_fibrillation,medication,RX_221147,1
osteoporosis,lab,LAB_72590-3,1
headache,lab,LAB_706-2,1
copd,medication,RX_XXXXX123,2
heart_failure,procedure,PX_XXXXX410,2
coronary_artery_disease,lab,LAB_3274-8,2
rheumatoid_arthritis,procedure,PX_73564,2
sleep_apnea,lab,LAB_4544-3,1
seizure_disorder,lab,LAB_9738-6,2
asthma,procedure,PX_94150,2
hypertension,procedure,PX_93784,2
hematuria,lab,LAB_53316-6,2
back_pain,medication,RX_10689,2
sleep_apnea,medication,RX_67108,1
seizure_disorder,medication,RX_7407,1
sleep_apnea,medication,RX_41126,1
coronary_artery_disease,lab,LAB_13457-7,1
"mood_disorders,_including_depression",procedure,PX_90853,1
rheumatoid_arthritis,lab,LAB_34187-5,1
hypertension,medication,RX_321064,2
chronic_kidney_disease,procedure,PX_71260,1
headache,procedure,PX_31575,1
osteoporosis,medication,RX_2669,1
uti,lab,LAB_50561-0,1
rheumatoid_arthritis,lab,LAB_1988-5,1
gout,lab,LAB_736-9,1
atrial_fibrillation,medication,RX_XXXXX141,1
hematuria,lab,LAB_46419-8,1
syncope,procedure,PX_XXXXX272,2
"mood_disorders,_including_depression",lab,LAB_19642-8,2
gerd,lab,LAB_785-6,1
sleep_apnea,medication,RX_18631,1
hypokalemia,medication,RX_36567,1
copd,lab,LAB_,1
"mood_disorders,_including_depression",lab,LAB_4544-3,1
hypertension,procedure,PX_XXXXX264,1
atrial_fibrillation,medication,RX_39173,1
thrombocytopenia,lab,LAB_711-2,1
atrial_fibrillation,procedure,PX_XXXXX316,1
"mood_disorders,_including_depression",lab,LAB_4086-5,2
osteoporosis,medication,RX_115264,2
rheumatoid_arthritis,lab,LAB_2157-6,1
coronary_artery_disease,lab,LAB_30934-4,2
rheumatoid_arthritis,procedure,PX_90658,1
copd,medication,RX_93263,2
dermatitis,lab,LAB_50196-5,1
gerd,procedure,PX_96365,1
headache,procedure,PX_XXXXX398,1
dyslipidemia,procedure,PX_93005,2
asthma,lab,LAB_6020-2,1
asthma,medication,RX_10438,2
thyroid_hormone_disorders,lab,LAB_56477-3,1
hypertension,medication,RX_6916,2
asthma,procedure,PX_J1020,1
cholelithiasis,medication,RX_4832,1
sleep_apnea,medication,RX_41126,1
dermatitis,medication,RX_6135,2
rheumatoid_arthritis,lab,LAB_5196-1,1
osteoporosis,medication,RX_60334,2
hematuria,lab,LAB_19000-9,1
hematuria,procedure,PX_XXXXX378,1
"mood_disorders,_including_depression",procedure,PX_64494,1
hematuria,procedure,PX_53661,1
diverticulosis/diverticulitis,medication,RX_103,1
headache,lab,LAB_49024-3,1
heart_failure,lab,LAB_1743-4,2
atrial_fibrillation,procedure,PX_93731,2
heart_failure,medication,RX_2409,2
diverticulosis/diverticulitis,lab,LAB_1798-8,1
chronic_kidney_disease,procedure,PX_J8499,1
coronary_artery_disease,lab,LAB_6301-6,1
"mood_disorders,_including_depression",medication,RX_89013,2
seizure_disorder,medication,RX_41126,1
cholelithiasis,lab,LAB_1743-4,2
copd,procedure,PX_XXXXX74,2
rheumatoid_arthritis,medication,RX_41493,2
hematuria,lab,LAB_33342-7,1
gout,lab,LAB_26028-1,1
headache,lab,LAB_736-9,1
rheumatoid_arthritis,medication,RX_4018,1
uti,procedure,PX_XXXXX375,2
coronary_artery_disease,procedure,PX_XXXXX310,1
dyslipidemia,medication,RX_313663,1
seizure_disorder,medication,RX_11118,2
gout,medication,RX_28200,2
atrial_fibrillation,lab,LAB_29771-3,1
uterine_fibroid,lab,LAB_895-3,1
arthritis,lab,LAB_1990-1,1
thrombocytopenia,lab,LAB_788-0,1
dermatitis,procedure,PX_20605,1
anemia,medication,RX_235473,2
atrial_fibrillation,lab,LAB_2160-0,2
atrial_fibrillation,lab,LAB_1798-8,1
sleep_apnea,medication,RX_435,1
atrial_fibrillation,lab,LAB_13969-1,1
kidney_stone,medication,RX_8120,1
arthritis,lab,LAB_72598-6,1
coronary_artery_disease,procedure,PX_XXXXX265,2
arthritis,procedure,PX_96365,1
headache,procedure,PX_XXXXX417,1
kidney_stone,lab,LAB_2965-2,1
anemia,medication,RX_6579,1
diabetes,lab,LAB_17856-6,2
coronary_artery_disease,lab,LAB_2075-0,1
dyslipidemia,lab,LAB_24113-3,1
hypertension,procedure,PX_71260,1
diabetes,lab,LAB_19123-9,1
uterine_fibroid,medication,RX_6960,1
uti,procedure,PX_XXXXX440,1
gerd,lab,LAB_63459-2,1
hematuria,lab,LAB_18928-2,2
gout,procedure,PX_73520,1
anemia,medication,RX_6813,1
gout,medication,RX_36387,1
thyroid_hormone_disorders,procedure,PX_76536,2
rheumatoid_arthritis,medication,RX_140587,2
dyslipidemia,procedure,PX_90658,1
arthritis,lab,LAB_49296-7,1
cough,lab,LAB_6742-1,1
kidney_stone,medication,RX_XXXXX165,1
headache,procedure,PX_70551,2
seizure_disorder,procedure,PX_XXXXX539,1
copd,procedure,PX_94010,2
diverticulosis/diverticulitis,procedure,PX_76856,2
hypertension,medication,RX_8591,1
uti,procedure,PX_74000,1
back_pain,procedure,PX_J2250,2
dermatitis,lab,LAB_18996-9,1
hypokalemia,lab,LAB_62238-1,1
uti,medication,RX_362,1
"mood_disorders,_including_depression",lab,LAB_2991-8,1
coronary_artery_disease,medication,RX_50166,1
cough,lab,LAB_718-7,1
hypokalemia,lab,LAB_1975-2,1
thyroid_hormone_disorders,procedure,PX_XXXXX310,1
atrial_fibrillation,procedure,PX_93351,2
thrombocytopenia,lab,LAB_4576-5,1
thyroid_hormone_disorders,lab,LAB_6690-2,1
anemia,medication,RX_XXXXX13,1
cholelithiasis,lab,LAB_1968-7,2
heart_failure,medication,RX_6057,2
thrombocytopenia,lab,LAB_2951-2,1
thyroid_hormone_disorders,procedure,PX_J3240,2
thyroid_hormone_disorders,lab,LAB_5905-5,1
sleep_apnea,procedure,PX_95811,2
back_pain,lab,LAB_19161-9,1
back_pain,procedure,PX_J3301,1
kidney_stone,procedure,PX_74415,2
gout,medication,RX_82000,1
hypertension,medication,RX_83366,1
thrombocytopenia,medication,RX_235473,2
diverticulosis/diverticulitis,lab,LAB_5905-5,1
headache,lab,LAB_17820-2,1
cough,medication,RX_10829,2
heart_failure,lab,LAB_30239-8,2
thyroid_hormone_disorders,procedure,PX_XXXXX398,1
coronary_artery_disease,procedure,PX_75574,2
dermatitis,procedure,PX_J1040,2
uti,procedure,PX_XXXXX190,1
diabetes,lab,LAB_2571-8,1
heart_failure,procedure,PX_93010,2
diverticulosis/diverticulitis,procedure,PX_51700,1
asthma,lab,LAB_5196-1,1
coronary_artery_disease,procedure,PX_76705,1
hematuria,medication,RX_4337,1
uterine_fibroid,lab,LAB_14979-9,1
cholelithiasis,medication,RX_10689,1
dermatitis,procedure,PX_95044,1
cough,medication,RX_36117,2
thyroid_hormone_disorders,procedure,PX_XXXXX441,2
sleep_apnea,medication,RX_221147,1
osteoporosis,lab,LAB_31585-3,1
thrombocytopenia,lab,LAB_71695-1,1
cholelithiasis,procedure,PX_XXXXX162,2
uterine_fibroid,lab,LAB_704-7,1
copd,medication,RX_19831,1
sleep_apnea,lab,LAB_711-2,1
osteoporosis,lab,LAB_20433-9,1
"mood_disorders,_including_depression",medication,RX_28439,2
arthritis,lab,LAB_72582-0,1
sleep_apnea,medication,RX_7052,1
uterine_fibroid,procedure,PX_57455,1
anemia,lab,LAB_21418-9,1
headache,lab,LAB_2986-8,1
anemia,procedure,PX_XXXXX393,1
anemia,procedure,PX_74261,2
uterine_fibroid,medication,RX_7258,2
gout,procedure,PX_97003,1
cough,medication,RX_7806,1
seizure_disorder,procedure,PX_95957,2
diverticulosis/diverticulitis,lab,LAB_895-3,1
rheumatoid_arthritis,procedure,PX_20600,2
dermatitis,medication,RX_42372,1
arthritis,medication,RX_31448,2
hematuria,medication,RX_XXXXX41,1
back_pain,lab,LAB_11572-5,1
rheumatoid_arthritis,medication,RX_XXXXX64,1
diabetes,lab,LAB_2028-9,1
diabetes,procedure,PX_11100,1
hypokalemia,medication,RX_4917,1
uti,medication,RX_XXXXX11,1
kidney_stone,lab,LAB_50561-0,1
osteoporosis,lab,LAB_2731-8,1
atrial_fibrillation,lab,LAB_713-8,1
hypertension,lab,LAB_2093-3,1
chronic_kidney_disease,procedure,PX_93000,2
cholelithiasis,procedure,PX_XXXXX183,2
atrial_fibrillation,lab,LAB_3274-8,1
hypokalemia,lab,LAB_30239-8,1
dyslipidemia,procedure,PX_G0108,1
hypokalemia,medication,RX_4511,1
thrombocytopenia,medication,RX_39786,1
arthritis,medication,RX_7804,2
arthritis,lab,LAB_47322-3,1
"mood_disorders,_including_depression",lab,LAB_X8888888-8,1
diabetes,lab,LAB_11156-7,1
syncope,procedure,PX_XXXXX287,2
"mood_disorders,_including_depression",medication,RX_6582,1
asthma,procedure,PX_94070,1
hypertension,lab,LAB_2885-2,1
diabetes,procedure,PX_76536,1
gerd,lab,LAB_50196-5,2
anemia,medication,RX_1362,1
sleep_apnea,procedure,PX_95811,2
gout,lab,LAB_53322-4,2
rheumatoid_arthritis,lab,LAB_764-1,1
thyroid_hormone_disorders,lab,LAB_2324-2,1
anemia,procedure,PX_XXXXX190,2
atrial_fibrillation,lab,LAB_731-0,1
kidney_stone,procedure,PX_XXXXX459,1
osteoporosis,medication,RX_4018,2
atrial_fibrillation,procedure,PX_Q9957,1
heart_failure,procedure,PX_93268,2
copd,lab,LAB_2157-6,1
uterine_fibroid,lab,LAB_2823-3,1
uti,lab,LAB_18969-6,2
sleep_apnea,lab,LAB_785-6,1
copd,lab,LAB_18282-4,1
osteoporosis,medication,RX_XXXXX59,1
cholelithiasis,lab,LAB_58413-6,1
coronary_artery_disease,medication,RX_6918,2
dyslipidemia,procedure,PX_73510,1
heart_failure,procedure,PX_94760,2
syncope,lab,LAB_786-4,1
thyroid_hormone_disorders,lab,LAB_2986-8,1
dermatitis,medication,RX_73645,1
cholelithiasis,procedure,PX_76998,2
"mood_disorders,_including_depression",lab,LAB_58413-6,1
diverticulosis/diverticulitis,medication,RX_6922,2
diverticulosis/diverticulitis,lab,LAB_4544-3,1
gout,lab,LAB_2951-2,1
sleep_apnea,procedure,PX_94060,1
anemia,procedure,PX_36430,2
rheumatoid_arthritis,procedure,PX_94726,1
"mood_disorders,_including_depression",procedure,PX_90834,1
arthritis,medication,RX_232158,2
coronary_artery_disease,lab,LAB_19123-9,1
dyslipidemia,lab,LAB_10466-1,1
cough,medication,RX_82122,2
diverticulosis/diverticulitis,procedure,PX_74261,2
thrombocytopenia,lab,LAB_24113-3,1
dyslipidemia,procedure,PX_XXXXX399,2
coronary_artery_disease,medication,RX_4511,1
kidney_stone,lab,LAB_6833-8,1
rheumatoid_arthritis,lab,LAB_58413-6,1
syncope,procedure,PX_XXXXX73,2
"mood_disorders,_including_depression",procedure,PX_XXXXX244,1
cholelithiasis,medication,RX_3648,1
diverticulosis/diverticulitis,lab,LAB_785-6,1
cholelithiasis,lab,LAB_2857-1,1
atrial_fibrillation,lab,LAB_32146-3,1
hypokalemia,lab,LAB_2777-1,1
"mood_disorders,_including_depression",lab,LAB_49220-7,1
gerd,medication,RX_3423,1
hypertension,procedure,PX_93000,2
arthritis,medication,RX_82000,1
atrial_fibrillation,procedure,PX_36415,1
atrial_fibrillation,procedure,PX_93010,2
coronary_artery_disease,medication,RX_11170,2
atrial_fibrillation,medication,RX_3827,1
syncope,lab,LAB_731-0,1
gout,medication,RX_82003,1
cough,procedure,PX_XXXXX304,1
anemia,lab,LAB_33193-4,1
kidney_stone,medication,RX_7417,1
thyroid_hormone_disorders,lab,LAB_30567-2,2
heart_failure,lab,LAB_2571-8,1
chronic_kidney_disease,medication,RX_82000,1
chronic_kidney_disease,medication,RX_XXXXX86,1
anemia,medication,RX_6902,1
thrombocytopenia,lab,LAB_33030-8,1
thrombocytopenia,procedure,PX_XXXXX524,1
heart_failure,medication,RX_11170,2
heart_failure,procedure,PX_93798,1
dyslipidemia,procedure,PX_93306,2
cough,medication,RX_18631,2
back_pain,lab,LAB_18969-6,1
cough,lab,LAB_15283-5,1
uti,procedure,PX_51700,1
thyroid_hormone_disorders,medication,RX_10572,2
thyroid_hormone_disorders,procedure,PX_90656,1
copd,procedure,PX_71260,2
osteoporosis,lab,LAB_45142-7,1
gout,medication,RX_313663,1
thyroid_hormone_disorders,procedure,PX_XXXXX100,1
thyroid_hormone_disorders,lab,LAB_29142-7,1
dyslipidemia,medication,RX_3827,1
headache,procedure,PX_J1040,1
atrial_fibrillation,medication,RX_XXXXX16,1
sleep_apnea,procedure,PX_95831,1
"mood_disorders,_including_depression",procedure,PX_XXXXX310,1
thrombocytopenia,lab,LAB_50221-1,1
heart_failure,medication,RX_221147,1
sleep_apnea,procedure,PX_95004,1
hematuria,procedure,PX_74150,2
kidney_stone,lab,LAB_50551-1,1
copd,medication,RX_8745,1
anemia,lab,LAB_12710-0,1
anemia,procedure,PX_77080,1
coronary_artery_disease,procedure,PX_71260,1
copd,lab,LAB_18868-0,1
osteoporosis,lab,LAB_736-9,1
seizure_disorder,lab,LAB_14314-9,1
back_pain,medication,RX_35827,2
coronary_artery_disease,medication,RX_313663,1
copd,lab,LAB_770-8,1
rheumatoid_arthritis,lab,LAB_57093-7,1
diabetes,lab,LAB_35674-1,1
arthritis,lab,LAB_57093-7,1
hypertension,lab,LAB_53115-2,1
asthma,medication,RX_36117,2
chronic_kidney_disease,procedure,PX_XXXXX365,1
headache,medication,RX_279645,2
headache,procedure,PX_70549,2
syncope,procedure,PX_XXXXX463,2
diabetes,medication,RX_6058,1
dermatitis,medication,RX_XXXXX80,1
osteoporosis,medication,RX_2418,2
uterine_fibroid,lab,LAB_4633-4,1
seizure_disorder,medication,RX_XXXXX167,1
atrial_fibrillation,lab,LAB_10535-3,2
seizure_disorder,medication,RX_XXXXX152,2
headache,medication,RX_8704,2
thyroid_hormone_disorders,medication,RX_9796,1
osteoporosis,lab,LAB_2236-8,1
cough,procedure,PX_94200,1
thrombocytopenia,medication,RX_3995,1
heart_failure,medication,RX_49276,2
asthma,lab,LAB_6189-5,1
hematuria,medication,RX_XXXXX51,2
coronary_artery_disease,procedure,PX_XXXXX287,2
copd,procedure,PX_J1040,2
rheumatoid_arthritis,medication,RX_591622,1
dyslipidemia,procedure,PX_72110,1
dyslipidemia,medication,RX_82003,1
heart_failure,medication,RX_6918,2
thrombocytopenia,procedure,PX_76700,1
anemia,lab,LAB_49625-7,1
thyroid_hormone_disorders,medication,RX_1897,1
arthritis,medication,RX_6845,1
anemia,procedure,PX_J0886,2
kidney_stone,medication,RX_17300,1
anemia,lab,LAB_33516-6,2
arthritis,medication,RX_8356,2
dyslipidemia,procedure,PX_95810,1
sleep_apnea,procedure,PX_XXXXX289,1
osteoporosis,medication,RX_1808,1
back_pain,procedure,PX_72170,1
diverticulosis/diverticulitis,lab,LAB_713-8,1
gerd,medication,RX_XXXXX162,1
syncope,procedure,PX_95819,2
back_pain,procedure,PX_76770,1
dyslipidemia,medication,RX_84108,1
osteoporosis,lab,LAB_3968-5,1
gout,procedure,PX_73564,2
back_pain,medication,RX_25480,2
gerd,procedure,PX_70553,1
seizure_disorder,medication,RX_67108,1
arthritis,procedure,PX_J1040,2
cough,procedure,PX_94010,2
sleep_apnea,procedure,PX_J7611,1
diverticulosis/diverticulitis,medication,RX_2231,1
hypertension,medication,RX_5224,1
gout,medication,RX_XXXXX41,1
headache,procedure,PX_96365,1
gerd,procedure,PX_94726,1
rheumatoid_arthritis,procedure,PX_73510,2
syncope,lab,LAB_2157-6,1
gerd,procedure,PX_XXXXX251,2
dyslipidemia,procedure,PX_XXXXX378,1
dermatitis,lab,LAB_6463-4,1
back_pain,medication,RX_10355,2
sleep_apnea,medication,RX_4301,1
arthritis,medication,RX_41493,2
gerd,procedure,PX_43235,2
asthma,medication,RX_8163,1
asthma,medication,RX_7407,1
gerd,lab,LAB_6742-1,1
heart_failure,medication,RX_82000,1
kidney_stone,procedure,PX_74400,2
osteoporosis,medication,RX_161,1
diabetes,lab,LAB_2885-2,1
rheumatoid_arthritis,medication,RX_XXXXX29,1
hematuria,lab,LAB_57751-0,2
thyroid_hormone_disorders,medication,RX_2418,1
coronary_artery_disease,procedure,PX_XXXXX402,1
dermatitis,lab,LAB_,1
uterine_fibroid,medication,RX_6878,1
copd,procedure,PX_XXXXX507,1
osteoporosis,medication,RX_278567,1
hypertension,lab,LAB_788-0,1
gerd,medication,RX_6387,1
"mood_disorders,_including_depression",lab,LAB_19261-7,2
gout,medication,RX_42347,1
thrombocytopenia,lab,LAB_18906-8,1
coronary_artery_disease,procedure,PX_XXXXX212,2
cholelithiasis,medication,RX_XXXXX151,1
syncope,procedure,PX_74240,1
chronic_kidney_disease,procedure,PX_XXXXX465,1
rheumatoid_arthritis,lab,LAB_731-0,1
chronic_kidney_disease,medication,RX_6574,1
chronic_kidney_disease,medication,RX_XXXXX107,2
sleep_apnea,medication,RX_26225,1
cough,procedure,PX_J7616,2
gerd,lab,LAB_63453-5,1
"mood_disorders,_including_depression",lab,LAB_742-7,1
anemia,procedure,PX_XXXXX2,2
dyslipidemia,medication,RX_11124,1
thyroid_hormone_disorders,procedure,PX_71020,1
anemia,lab,LAB_50196-5,2
thyroid_hormone_disorders,procedure,PX_XXXXX207,2
cholelithiasis,procedure,PX_43259,2
copd,lab,LAB_49549-9,1
cough,medication,RX_10438,2
kidney_stone,procedure,PX_XXXXX1,1
dyslipidemia,procedure,PX_XXXXX223,1
